employee_id,salary_month,gross_salary,bonus,tax_deduction
EMP026638,2025-04,92144,22294,9279.2
EMP026639,2025-03,122950,48792,12487.81
EMP026640,2025-01,102422,32913,10017.05
EMP026641,2025-02,136193,43793,26218.04
EMP026642,2025-02,51876,3807,9629.45
EMP026643,2025-01,40568,12725,6612.84
EMP026644,2025-02,74431,19461,5413.73
EMP026645,2025-01,71231,48293,7471.6
EMP026646,2025-02,141543,8109,17556.12
EMP026647,2025-04,119417,16982,10281.39
EMP026648,2025-04,155084,14670,17239.23
EMP026649,2025-04,171173,7030,23150.19
EMP026650,2025-02,53116,6080,12893.61
EMP026651,2025-02,114322,8386,5842.2
EMP026652,2025-01,104919,4518,11572.85
EMP026653,2025-03,151652,38771,32764.47
EMP026654,2025-03,77383,14895,12060.63
EMP026655,2025-03,-34616,8400,2698.78
EMP026656,2025-01,30343,40867,6791.94
EMP026657,2025-01,54268,35276,11173.97
EMP026658,2025-02,133240,36188,19202.1
EMP026659,2025-04,91052,7991,5646.64
EMP026660,2025-01,70547,42889,10354.8
EMP026661,2025-03,170493,1547,41218.86
EMP026662,2025-03,134958,47213,21114.12
EMP026663,2025-03,139947,14789,15463.16
EMP026664,2025-04,87970,26093,20918.14
EMP026665,2025-03,94726,3470,17129.76
EMP026666,2025-03,56408,28060,4319.06
EMP026667,2025-04,56692,44864,5627.2
EMP026668,2025-02,33632,41554,3026.09
EMP026669,2025-03,77018,45384,13521.37
EMP026670,2025-03,89884,7712,9675.47
EMP026671,2025-04,156712,42232,29911.21
EMP026672,2025-01,50151,32663,2757.77
EMP026673,2025-01,67578,43475,3455.78
EMP026674,2025-02,104908,9834,9291.54
EMP026675,2025-01,102343,45307,16292.93
EMP026676,2025-01,30674,48843,1668.64
EMP026677,2025-04,84711,22948,5839.09
EMP026678,2025-03,171115,33660,39572.29
EMP026679,2025-03,176802,25080,9579.87
EMP026680,2025-03,102502,49827,5407.96
EMP026681,2025-02,106365,5821,21765.82
EMP026682,2025-01,97456,2865,21587.62
EMP026683,2025-02,73103,28113,13057.33
EMP026684,2025-04,35767,37821,4019.71
EMP026685,2025-03,26797,267,5352.89
EMP026686,2025-02,27900,36570,5810.53
EMP026687,2025-02,153362,24536,34204.72
EMP026688,2025-04,141304,2219,34277.04
EMP026689,2025-01,70414,36202,7183.13
EMP026690,2025-01,49409,18118,5941.02
EMP026691,2025-02,170086,18938,33300.44
EMP026692,2025-01,131380,1983,24037.04
EMP026693,2025-03,116492,48638,9229.52
EMP026694,2025-01,73979,5859,11456.88
EMP026695,2025-04,179502,4879,43709.11
EMP026696,2025-03,51714,41976,6819.09
EMP026697,2025-04,179284,28365,26728.7
EMP026698,2025-02,128722,7787,7776.47
EMP026699,2025-03,45812,6568,6667.76
EMP026700,2025-04,104995,31024,12179.53
EMP026701,2025-04,161238,23448,11148.23
EMP026702,2025-04,31426,38017,4962.97
EMP026703,2025-02,74980,3274,14076.61
EMP026704,2025-03,109828,14193,25404.18
EMP026705,2025-02,115909,38737,13941.14
EMP026706,2025-04,45278,46911,2673.26
EMP026707,2025-02,170933,15474,28228.16
EMP026708,2025-01,100151,42590,17340.61
EMP026709,2025-04,114564,14051,28591.5
EMP026710,2025-04,166854,23475,26353.02
EMP026711,2025-02,36980,11582,7069.82
EMP026712,2025-01,88955,13788,4585.07
EMP026713,2025-04,174674,41537,26023.53
EMP026714,2025-02,70813,40420,12608.47
EMP026715,2025-02,82923,2844,19836.72
EMP026716,2025-03,146301,23483,12722.91
EMP026717,2025-03,62454,26395,3414.73
EMP026718,2025-03,151621,22598,35180.14
EMP026719,2025-03,105606,15039,21669.85
EMP026720,2025-02,42706,5818,7816.12
EMP026721,2025-04,74367,19382,8394.37
EMP026722,2025-03,78744,3826,19680.55
EMP026723,2025-02,136815,17451,33153.88
EMP026724,2025-03,45159,20313,6891.21
EMP026725,2025-02,26446,13902,1385.53
EMP026726,2025-01,137290,48129,27018.55
EMP026727,2025-02,122126,20474,15817.01
EMP026728,2025-01,154260,41370,17023.2
EMP026729,2025-04,73886,34803,6790.11
EMP026730,2025-01,44867,32094,5088.25
EMP026731,2025-03,80084,48826,8718.65
EMP026732,2025-01,131145,46561,30955.14
EMP026733,2025-02,98005,23928,5972.87
EMP026734,2025-02,72037,5225,14441.34
EMP026735,2025-02,116987,408,28495.14
EMP026736,2025-04,84412,5527,4623.27
EMP026737,2025-01,150604,47517,15704.24
EMP026738,2025-01,74205,43058,15501.8
EMP026739,2025-04,40356,10663,9778.59
EMP026740,2025-04,32114,3046,4474.14
EMP026741,2025-01,111364,35511,26553.18
EMP026742,2025-04,73796,48128,15384.6
EMP026743,2025-03,151108,30022,17691.73
EMP026744,2025-04,64814,19687,5280.67
EMP026745,2025-03,89148,15828,5502.84
EMP026746,2025-03,46629,24620,3835.42
EMP026747,2025-04,106601,35335,25870.06
EMP026748,2025-02,132009,33235,25487.01
EMP026749,2025-03,70139,1832,5636.91
EMP026750,2025-02,27331,17549,2241.61
EMP026751,2025-01,49463,33426,7317.89
EMP026752,2025-03,51393,632,10878.71
EMP026753,2025-01,37108,46913,5909.59
EMP026754,2025-03,49760,3054,10189.13
EMP026755,2025-01,90598,34529,6821.64
EMP026756,2025-03,56770,40549,12055.2
EMP026757,2025-02,116389,4970,13487.74
EMP026758,2025-02,118441,49261,21679.65
EMP026759,2025-04,113746,8209,9527.34
EMP026760,2025-03,166354,19060,26396.0
EMP026761,2025-02,159946,13801,24986.43
EMP026762,2025-02,112997,10450,20776.83
EMP026763,2025-04,129993,48875,15593.32
EMP026764,2025-04,125726,45633,14972.22
EMP026765,2025-03,115047,1874,11002.11
EMP026766,2025-02,92939,10361,17653.54
EMP026767,2025-01,177074,38598,9064.37
EMP026768,2025-03,165033,14766,15907.07
EMP026769,2025-01,30320,23289,3811.3
EMP026770,2025-03,45273,439,7922.52
EMP026771,2025-02,142307,9487,33336.36
EMP026772,2025-03,40715,33341,3190.44
EMP026773,2025-01,97129,11178,11250.47
EMP026774,2025-03,101633,10561,7605.21
EMP026775,2025-04,120888,40888,20764.65
EMP026776,2025-03,167480,39836,38246.87
EMP026777,2025-04,143861,19096,35105.39
EMP026778,2025-02,86412,7850,15573.96
EMP026779,2025-01,155373,16168,27618.44
EMP026780,2025-02,146112,826,16699.47
EMP026781,2025-04,101828,27064,8745.7
EMP026782,2025-04,159264,25247,26277.38
EMP026783,2025-01,149913,32547,27836.91
EMP026784,2025-02,92405,35102,19312.88
EMP026785,2025-04,136125,23661,7594.62
EMP026786,2025-01,162283,20198,38630.14
EMP026787,2025-02,105832,15479,10824.36
EMP026788,2025-03,157355,29956,16974.3
EMP026789,2025-01,158597,42741,15728.04
EMP026790,2025-02,92158,25937,9343.45
EMP026791,2025-03,151712,8285,33430.06
EMP026792,2025-01,67989,22615,10894.47
EMP026793,2025-02,89042,33474,14746.94
EMP026794,2025-03,147218,28738,27247.0
EMP026795,2025-04,82363,49380,8764.7
EMP026796,2025-04,143436,5430,35323.13
EMP026797,2025-04,61174,27692,3971.49
EMP026798,2025-03,155518,39010,17947.19
EMP026799,2025-03,172138,7185,39166.53
EMP026800,2025-02,144518,28100,26699.15
EMP026801,2025-04,128460,7838,19479.51
EMP026802,2025-03,145440,32510,30411.09
EMP026803,2025-01,157913,37527,39131.43
EMP026804,2025-02,56828,4871,4109.92
EMP026805,2025-03,134442,9046,19221.16
EMP026806,2025-02,161177,34012,17088.0
EMP026807,2025-03,126782,889,15525.13
EMP026808,2025-03,156133,38074,37740.08
EMP026809,2025-03,37594,10457,8834.92
EMP026810,2025-01,130431,34636,23535.87
EMP026811,2025-01,132291,49095,31898.08
EMP026812,2025-04,50042,26672,5724.87
EMP026813,2025-03,46537,2991,3105.08
EMP026814,2025-03,94921,36703,15248.44
EMP026815,2025-03,123154,43213,7901.46
EMP026816,2025-03,112535,33965,7932.22
EMP026817,2025-04,111089,8986,21727.55
EMP026818,2025-04,71103,24696,4381.49
EMP026819,2025-04,137439,44240,11901.85
EMP026820,2025-04,92963,11495,14026.31
EMP026821,2025-02,128480,19233,14846.78
EMP026822,2025-02,108642,32357,14276.41
EMP026823,2025-03,35846,48432,7653.25
EMP026824,2025-02,46384,38482,10266.67
EMP026825,2025-04,177464,585,40012.12
EMP026826,2025-01,161993,17324,36674.11
EMP026827,2025-02,171383,38039,30808.46
EMP026828,2025-04,178689,467,42748.16
EMP026829,2025-04,36346,37101,5222.9
EMP026830,2025-04,87908,18952,13942.44
EMP026831,2025-02,104959,15394,22432.62
EMP026832,2025-01,105048,30354,19914.06
EMP026833,2025-02,116142,27424,23011.4
EMP026834,2025-04,112144,30647,12911.98
EMP026835,2025-04,41938,46129,7675.11
EMP026836,2025-02,88461,5599,10097.66
EMP026837,2025-02,145848,4506,26319.11
EMP026838,2025-04,166624,35602,26777.08
EMP026839,2025-04,43358,41678,10202.82
EMP026840,2025-03,149240,11735,27600.37
EMP026841,2025-02,179174,10944,32850.39
EMP026842,2025-01,68118,43313,16555.96
EMP026843,2025-02,168520,11284,17217.87
EMP026844,2025-04,121947,10871,14865.44
EMP026845,2025-02,85827,24328,12993.03
EMP026846,2025-02,160405,2752,22474.57
EMP026847,2025-04,60031,44091,4246.18
EMP026848,2025-01,74227,42946,12549.34
EMP026849,2025-03,34945,26283,2534.64
EMP026850,2025-01,170882,21543,37673.71
EMP026851,2025-02,179163,31022,39034.06
EMP026852,2025-02,157248,40236,20454.45
EMP026853,2025-02,55775,48510,6343.75
EMP026854,2025-04,83854,15262,17061.59
EMP026855,2025-02,175066,49653,43630.6
EMP026856,2025-03,98909,2871,5854.46
EMP026857,2025-01,100072,37153,8290.68
EMP026858,2025-03,175398,29796,16321.87
EMP026859,2025-04,113653,16714,20881.4
EMP026860,2025-03,115203,19649,21532.43
EMP026861,2025-01,132939,5777,29308.93
EMP026862,2025-01,168662,2844,35065.89
EMP026863,2025-01,138891,43254,17643.04
EMP026864,2025-01,164348,5428,38473.22
EMP026865,2025-04,46125,6493,9580.64
EMP026866,2025-03,154000,28435,13241.72
EMP026867,2025-04,104740,43989,25592.19
EMP026868,2025-02,131787,21515,9863.48
EMP026869,2025-03,86652,26717,11061.69
EMP026870,2025-03,55573,18629,5539.72
EMP026871,2025-01,151765,46055,28835.45
EMP026872,2025-03,139034,37276,27193.0
EMP026873,2025-04,41542,41506,8597.1
EMP026874,2025-02,120802,24771,18930.37
EMP026875,2025-01,144324,38290,26175.18
EMP026876,2025-01,161754,2845,26919.69
EMP026877,2025-01,117083,3930,9491.86
EMP026878,2025-02,177597,29376,15004.25
EMP026879,2025-03,74926,30196,18229.14
EMP026880,2025-04,153109,9078,9942.2
EMP026881,2025-02,54228,32021,7079.91
EMP026882,2025-03,159426,3314,33800.33
EMP026883,2025-02,140552,9136,10770.14
EMP026884,2025-03,89818,32372,18709.74
EMP026885,2025-03,58203,30212,11946.24
EMP026886,2025-04,105992,36181,12008.54
EMP026887,2025-01,30064,12485,2042.74
EMP026888,2025-02,50061,36334,8316.43
EMP026889,2025-01,45859,43124,2498.07
EMP026890,2025-01,49849,43837,5638.91
EMP026891,2025-02,137910,41963,16611.38
EMP026892,2025-01,90690,24210,18512.79
EMP026893,2025-01,163531,22564,15219.48
EMP026894,2025-02,104092,124,11491.41
EMP026895,2025-03,165403,10405,17206.55
EMP026896,2025-02,125833,48721,9150.53
EMP026897,2025-04,166498,9160,22378.23
EMP026898,2025-04,28222,2363,2046.24
EMP026899,2025-04,84154,2341,10004.9
EMP026900,2025-02,62464,34979,5010.76
EMP026901,2025-04,25509,33783,5308.94
EMP026902,2025-02,80791,31047,7691.94
EMP026903,2025-04,52982,6541,11956.26
EMP026904,2025-01,36189,8686,3102.94
EMP026905,2025-02,50777,32904,10510.62
EMP026906,2025-03,128161,29553,29921.74
EMP026907,2025-02,132097,16767,21151.39
EMP026908,2025-02,134559,41127,11027.01
EMP026909,2025-01,129898,18104,26975.75
EMP026910,2025-04,51087,2154,12473.93
EMP026911,2025-01,97467,18866,19585.19
EMP026912,2025-04,153433,11859,26396.5
EMP026913,2025-02,46903,19391,5787.69
EMP026914,2025-04,58903,16154,8477.75
EMP026915,2025-04,25971,31844,3737.64
EMP026916,2025-02,33405,10610,8272.05
EMP026917,2025-04,63833,21414,9961.72
EMP026918,2025-04,69579,1171,5421.26
EMP026919,2025-03,112092,15119,8230.28
EMP026920,2025-03,178305,8411,43484.21
EMP026921,2025-04,49156,11604,7170.24
EMP026922,2025-01,77989,24182,7148.51
EMP026923,2025-02,125036,49187,22608.73
EMP026924,2025-04,75530,13840,5822.06
EMP026925,2025-01,157480,35763,19230.95
EMP026926,2025-04,127375,14273,10142.82
EMP026927,2025-04,128995,23931,15245.1
EMP026928,2025-01,154430,32843,12072.49
EMP026929,2025-01,66387,36021,11248.34
EMP026930,2025-01,121652,21906,26796.58
EMP026931,2025-03,139708,43321,8054.57
EMP026932,2025-01,80164,7362,5833.61
EMP026933,2025-02,177582,12581,37885.03
EMP026934,2025-02,154298,38670,26951.15
EMP026935,2025-04,113824,25039,14181.71
EMP026936,2025-01,104363,5538,12697.05
EMP026937,2025-02,86444,44624,5119.59
EMP026938,2025-02,114933,9991,11565.84
EMP026939,2025-01,120917,29071,26502.1
EMP026940,2025-02,72182,15388,13446.58
EMP026941,2025-04,38977,45297,3189.7
EMP026942,2025-01,47381,30855,11700.87
EMP026943,2025-02,83604,46730,4293.65
EMP026944,2025-02,156683,15175,8409.95
EMP026945,2025-01,37815,5131,3555.57
EMP026946,2025-03,43463,7858,2319.07
EMP026947,2025-04,88890,23626,10872.82
EMP026948,2025-02,61583,11128,14556.19
EMP026949,2025-04,59560,34522,6283.22
EMP026950,2025-04,97579,38692,13313.53
EMP026951,2025-02,161737,13645,39381.5
EMP026952,2025-01,165044,17858,29486.61
EMP026953,2025-03,125548,6736,15971.03
EMP026954,2025-01,31998,38701,4969.53
EMP026955,2025-04,122220,37843,23439.94
EMP026956,2025-04,82958,34297,17193.19
EMP026957,2025-02,138010,35640,19764.69
EMP026958,2025-03,63850,47217,14470.93
EMP026959,2025-04,120461,40154,16294.03
EMP026960,2025-04,55058,46030,4188.58
EMP026961,2025-02,73921,32669,12729.24
EMP026962,2025-03,98876,25868,24371.31
EMP026963,2025-01,67878,5380,16243.68
EMP026964,2025-01,120906,20052,21911.08
EMP026965,2025-04,67741,33412,9306.09
EMP026966,2025-02,96742,29222,20051.08
EMP026967,2025-02,32801,6752,7084.73
EMP026968,2025-01,72794,45134,16117.89
EMP026969,2025-04,115899,23084,11553.41
EMP026970,2025-02,90007,32097,19405.33
EMP026971,2025-02,157949,24079,24694.89
EMP026972,2025-01,140778,6630,7456.92
EMP026973,2025-03,118105,13103,22840.96
EMP026974,2025-03,155521,1862,17047.14
EMP026975,2025-01,166947,6612,35399.54
EMP026976,2025-03,119448,44655,13387.65
EMP026977,2025-04,158028,10913,14456.87
EMP026978,2025-03,108618,36330,20594.14
EMP026979,2025-01,176410,24579,25381.52
EMP026980,2025-02,80593,28147,8816.35
EMP026981,2025-04,146755,37797,18402.26
EMP026982,2025-02,150525,45816,18680.33
EMP026983,2025-03,74655,46884,12408.29
EMP026984,2025-04,156305,15921,8321.1
EMP026985,2025-02,92342,27736,7436.17
EMP026986,2025-04,62094,24129,7492.49
EMP026987,2025-02,162998,38912,22134.43
EMP026988,2025-02,117601,6681,7460.18
EMP026989,2025-04,106087,41446,11371.96
EMP026990,2025-03,34204,47436,8340.05
EMP026991,2025-03,159921,45525,34652.91
EMP026992,2025-01,144203,21154,19826.08
EMP026993,2025-01,81517,33719,8635.88
EMP026994,2025-01,102944,37066,22898.85
EMP026995,2025-01,106613,5655,26410.77
EMP026996,2025-01,169732,45913,28280.09
EMP026997,2025-04,35245,5059,8235.12
EMP026998,2025-01,46472,36403,10001.78
EMP026999,2025-02,26990,40984,3014.12
EMP027000,2025-04,99892,49953,14200.99
EMP027001,2025-03,133050,23832,25290.26
EMP027002,2025-03,60087,14435,4644.6
EMP027003,2025-01,56620,27733,12293.55
EMP027004,2025-02,83176,9958,5469.53
EMP027005,2025-04,95190,25725,8081.79
EMP027006,2025-04,107757,23902,6107.37
EMP027007,2025-03,168334,3772,29923.8
EMP027008,2025-02,134793,30460,17822.94
EMP027009,2025-01,162716,35169,32450.49
EMP027010,2025-03,176475,39204,40739.25
EMP027011,2025-03,130195,17740,23475.49
EMP027012,2025-01,153679,12106,13268.44
EMP027013,2025-02,139481,13994,28063.59
EMP027014,2025-04,118342,12720,11183.52
EMP027015,2025-03,84051,47585,7798.92
EMP027016,2025-02,104614,5151,5342.54
EMP027017,2025-03,126600,30165,21380.13
EMP027018,2025-03,80082,39302,11894.19
EMP027019,2025-01,105466,30533,24588.34
EMP027020,2025-03,147666,36016,20140.9
EMP027021,2025-03,66906,30300,4970.66
EMP027022,2025-04,162341,46159,32375.48
EMP027023,2025-04,87050,34073,17198.87
EMP027024,2025-04,86314,47135,4564.81
EMP027025,2025-04,122701,15688,28827.12
EMP027026,2025-01,63947,18945,9175.09
EMP027027,2025-03,151793,41032,16676.62
EMP027028,2025-02,120274,4650,13672.96
EMP027029,2025-03,130841,41065,19437.13
EMP027030,2025-02,40443,45771,9839.3
EMP027031,2025-02,133281,2324,14255.64
EMP027032,2025-03,83520,30806,14668.77
EMP027033,2025-02,108826,8853,26710.18
EMP027034,2025-03,46356,13424,2685.67
EMP027035,2025-04,80794,31277,11205.78
EMP027036,2025-01,91373,37923,18258.72
EMP027037,2025-01,150846,37214,36060.67
EMP027038,2025-04,114872,31196,8150.12
EMP027039,2025-04,172204,10081,28399.99
EMP027040,2025-01,128749,36544,8629.26
EMP027041,2025-04,122717,47063,14040.09
EMP027042,2025-04,106905,22668,10320.64
EMP027043,2025-03,77370,47821,11611.28
EMP027044,2025-04,84882,28417,14004.64
EMP027045,2025-02,148698,4308,11370.8
EMP027046,2025-02,161206,37366,22129.44
EMP027047,2025-04,121704,14995,27403.0
EMP027048,2025-03,179493,43170,9113.51
EMP027049,2025-01,106688,49923,22114.05
EMP027050,2025-03,116866,23316,8757.48
EMP027051,2025-04,135661,7868,28720.23
EMP027052,2025-01,93122,22823,12183.31
EMP027053,2025-03,70613,40071,10644.23
EMP027054,2025-04,33663,9573,3852.23
EMP027055,2025-04,173749,28783,22445.69
EMP027056,2025-03,28629,14994,4820.77
EMP027057,2025-03,46893,48063,11611.27
EMP027058,2025-03,99253,32888,15968.03
EMP027059,2025-01,46521,13444,4820.49
EMP027060,2025-02,114002,1262,24608.88
EMP027061,2025-04,51645,16864,9579.5
EMP027062,2025-03,97532,19749,12270.82
EMP027063,2025-04,97084,49541,22442.47
EMP027064,2025-04,156100,49963,16100.57
EMP027065,2025-03,179222,28475,13315.35
EMP027066,2025-03,178384,8768,26470.44
EMP027067,2025-04,75897,32233,18430.33
EMP027068,2025-04,140672,15658,28597.88
EMP027069,2025-03,87702,13164,4515.47
EMP027070,2025-04,41921,48831,9038.04
EMP027071,2025-03,149400,3656,21621.5
EMP027072,2025-02,175042,29831,9799.12
EMP027073,2025-01,51628,35230,6452.6
EMP027074,2025-03,153832,35838,31632.87
EMP027075,2025-01,54532,37318,7427.54
EMP027076,2025-02,64202,9228,11054.28
EMP027077,2025-03,177385,42488,19921.14
EMP027078,2025-03,84699,24711,15183.78
EMP027079,2025-03,55856,24686,7328.81
EMP027080,2025-03,145135,21933,30301.0
EMP027081,2025-01,141732,24444,14756.39
EMP027082,2025-04,96780,19373,6254.16
EMP027083,2025-01,108343,26730,10240.96
EMP027084,2025-03,78949,11093,11147.53
EMP027085,2025-02,156691,41609,10944.02
EMP027086,2025-03,177517,144,11404.81
EMP027087,2025-02,80486,9076,7553.9
EMP027088,2025-04,44816,49116,2487.83
EMP027089,2025-04,47652,24814,11045.64
EMP027090,2025-01,131934,11253,10750.65
EMP027091,2025-04,104255,22435,25822.39
EMP027092,2025-03,153707,37720,37911.1
EMP027093,2025-04,47616,13360,10018.36
EMP027094,2025-03,69310,9985,12164.25
EMP027095,2025-01,112472,32456,7921.22
EMP027096,2025-03,98928,1662,5277.12
EMP027097,2025-04,141362,36333,7338.04
EMP027098,2025-04,66983,549,11512.58
EMP027099,2025-03,73178,4894,5554.29
EMP027100,2025-04,120596,38533,13162.43
EMP027101,2025-03,61324,43208,5182.04
EMP027102,2025-04,119466,45716,23177.68
EMP027103,2025-03,38634,40034,2988.27
EMP027104,2025-02,134597,48908,24131.43
EMP027105,2025-03,84063,28846,15204.17
EMP027106,2025-04,103288,14635,6315.28
EMP027107,2025-01,72158,15235,7179.71
EMP027108,2025-04,103209,41245,7180.54
EMP027109,2025-01,164261,47667,27400.15
EMP027110,2025-02,91705,29122,13209.29
EMP027111,2025-04,88851,11937,14557.12
EMP027112,2025-01,119811,46928,28052.48
EMP027113,2025-03,102089,31234,19232.54
EMP027114,2025-04,160637,2185,17705.63
EMP027115,2025-02,124175,32162,24157.1
EMP027116,2025-03,125187,1391,19646.23
EMP027117,2025-04,154800,27087,17175.45
EMP027118,2025-04,143323,14385,8887.19
EMP027119,2025-01,132629,1571,13884.65
EMP027120,2025-01,78014,44612,17658.27
EMP027121,2025-04,146617,35446,35277.44
EMP027122,2025-04,118540,14571,21445.45
EMP027123,2025-02,96919,21454,13378.48
EMP027124,2025-02,141057,28740,24615.52
EMP027125,2025-04,53124,47704,5002.28
EMP027126,2025-04,146459,2086,8506.08
EMP027127,2025-04,73564,1606,16094.89
EMP027128,2025-04,67954,49960,3402.11
EMP027129,2025-03,50138,24331,9389.9
EMP027130,2025-01,70147,24540,16269.2
EMP027131,2025-01,39873,31512,5834.2
EMP027132,2025-01,55601,11554,4310.86
EMP027133,2025-04,93927,14855,10094.15
EMP027134,2025-03,37279,23846,6792.63
EMP027135,2025-02,48202,880,8138.12
EMP027136,2025-01,117022,36580,19311.5
EMP027137,2025-04,38168,42123,6844.85
EMP027138,2025-04,147446,7660,8134.15
EMP027139,2025-02,106564,26712,26008.5
EMP027140,2025-04,132719,16755,10925.28
EMP027141,2025-01,138801,8937,21805.82
EMP027142,2025-02,149505,33645,8763.93
EMP027143,2025-03,77952,15549,18031.42
EMP027144,2025-03,103637,10179,13060.93
EMP027145,2025-02,158465,6266,27470.98
EMP027146,2025-04,64238,33713,10325.08
EMP027147,2025-04,116575,18536,19130.46
EMP027148,2025-01,166014,26679,18759.33
EMP027149,2025-04,51136,22617,6378.62
EMP027150,2025-03,117336,19443,25401.8
EMP027151,2025-04,83640,49845,14686.68
EMP027152,2025-03,30076,24242,1650.49
EMP027153,2025-01,57234,1169,3473.56
EMP027154,2025-02,142892,23553,25481.13
EMP027155,2025-03,89692,29050,13472.8
EMP027156,2025-01,91597,26137,16504.04
EMP027157,2025-03,111902,29074,9181.78
EMP027158,2025-02,77283,18581,6205.64
EMP027159,2025-04,98571,15901,23850.85
EMP027160,2025-02,65200,4553,5715.82
EMP027161,2025-02,68801,41230,15017.5
EMP027162,2025-02,89729,11727,22358.01
