employee_id,attendance_date,attendance_percent,work_mode
EMP011962,2025-01-09,88.0,Hybrid
EMP036382,2025-10-18,86.57,Office
EMP049267,2025-01-14,73.83,Hybrid
EMP041713,2025-04-13,93.36,WFH
EMP039359,2025-08-24,86.57,Office
EMP006769,2025-06-24,99.72,Hybrid
EMP018973,2025-04-29,93.14,Office
EMP033090,2025-11-29,72.18,WFH
EMP007627,2025-06-06,92.5,Office
EMP045282,2025-03-23,87.99,Office
EMP028404,2025-08-13,86.39,WFH
EMP029033,2025-11-05,70.76,WFH
EMP030227,2025-08-03,87.12,Office
EMP049986,2025-10-20,70.9,Office
EMP028784,2025-07-03,81.8,Hybrid
EMP008404,2025-02-17,85.66,WFH
EMP042217,2025-12-03,98.77,Hybrid
EMP029620,2025-09-07,76.4,Hybrid
EMP049311,2025-11-12,73.74,Office
EMP002620,2025-03-26,96.78,Hybrid
EMP001348,2025-02-13,95.86,Hybrid
EMP003165,2025-01-25,76.84,Office
EMP013560,2025-04-28,85.19,WFH
EMP027789,2025-04-09,84.38,WFH
EMP033679,2025-07-19,73.07,Office
EMP007167,2025-02-27,95.09,Office
EMP035220,2025-07-12,77.73,Office
EMP044764,2025-10-19,84.33,Hybrid
EMP000404,2025-01-12,71.67,Office
EMP010034,2025-05-13,96.4,Office
EMP027225,2025-08-13,78.11,WFH
EMP018075,2025-04-12,92.93,Hybrid
EMP003486,2025-11-14,90.51,WFH
EMP046520,2025-06-29,98.34,WFH
EMP009449,2025-09-14,83.64,Hybrid
EMP020673,2025-04-23,93.83,Office
EMP013411,2025-11-15,97.97,Office
EMP014263,2025-06-10,85.23,Hybrid
EMP027761,2025-08-26,93.75,WFH
EMP009835,2025-06-01,88.83,Hybrid
EMP032280,2025-03-09,94.53,WFH
EMP027929,2025-10-31,77.92,Office
EMP049675,2025-01-20,98.35,Office
EMP020830,2025-10-29,82.59,Office
EMP022844,2025-11-20,94.32,WFH
EMP034713,2025-07-01,77.63,Office
EMP019956,2025-01-01,86.96,WFH
EMP034329,2025-02-14,91.27,WFH
EMP031633,2025-07-03,86.2,Office
EMP037516,2025-02-09,99.89,Office
EMP007155,2025-01-01,72.71,Office
EMP028171,2025-10-13,94.18,WFH
EMP046858,2025-12-17,82.38,Hybrid
EMP049745,2025-02-22,77.05,Hybrid
EMP031164,2025-01-27,96.77,Hybrid
EMP012086,2025-10-04,97.31,WFH
EMP027245,2025-01-08,97.86,Hybrid
EMP005328,2025-07-17,82.53,Office
EMP017140,2025-03-07,90.39,Office
EMP025876,2025-03-07,70.63,Office
EMP033265,2025-09-19,84.57,WFH
EMP013061,2025-06-24,84.71,Office
EMP015657,2025-04-07,97.3,Office
EMP018806,2025-01-07,98.6,Hybrid
EMP034367,2025-02-28,81.2,WFH
EMP028856,2025-12-26,84.29,Office
EMP004128,2025-02-06,93.48,Office
EMP045892,2025-01-10,85.12,Hybrid
EMP038320,2025-12-11,93.28,Hybrid
EMP003591,2025-09-23,88.61,Hybrid
EMP012974,2025-06-29,88.93,Hybrid
EMP016846,2025-04-22,77.47,Office
EMP037735,2025-04-14,77.99,WFH
EMP048088,2025-03-17,85.24,Office
EMP027282,2025-08-29,77.44,Office
EMP044284,2025-12-24,76.47,Hybrid
EMP016550,2025-03-05,82.19,WFH
EMP027624,2025-07-03,78.19,Hybrid
EMP034497,2025-02-23,79.11,Hybrid
EMP024081,2025-12-31,88.0,Hybrid
EMP004698,2025-02-04,73.39,Office
EMP015731,2025-09-21,85.98,WFH
EMP028246,2025-12-24,96.97,Office
EMP044135,2025-01-13,96.06,Hybrid
EMP031314,2025-08-07,83.34,Office
EMP018558,2025-03-24,97.95,Hybrid
EMP000038,2025-06-24,75.87,Hybrid
EMP029909,2025-07-30,87.15,Hybrid
EMP040255,2025-05-04,79.57,Hybrid
EMP002022,2025-09-02,93.67,Office
EMP039649,2025-08-20,81.26,Hybrid
EMP037290,2025-12-12,74.04,WFH
EMP008840,2025-02-03,79.75,Hybrid
EMP031006,2025-01-11,83.62,Office
EMP003303,2025-06-01,90.79,Hybrid
EMP008512,2025-02-07,78.43,Hybrid
EMP020992,2025-07-14,78.57,WFH
EMP039137,2025-10-19,92.49,Hybrid
EMP043514,2025-04-14,86.43,Hybrid
EMP009915,2025-03-02,87.97,Office
EMP009949,2025-08-06,82.79,Office
EMP044639,2025-08-19,85.4,WFH
EMP028355,2025-04-23,70.2,Office
EMP005874,2025-09-19,96.55,Office
EMP031462,2025-10-05,89.04,Office
EMP007499,2025-10-30,71.25,Office
EMP023557,2025-03-03,75.48,Office
EMP032607,2025-11-20,75.24,WFH
EMP027092,2025-03-27,95.59,WFH
EMP005636,2025-06-16,70.95,Hybrid
EMP033533,2025-03-16,97.09,Hybrid
EMP022691,2025-08-14,73.79,WFH
EMP017037,2025-02-22,83.01,WFH
EMP045041,2025-11-22,96.08,Hybrid
EMP047912,2025-02-15,72.2,Office
EMP044563,2025-01-03,83.61,WFH
EMP010322,2025-06-17,84.62,Office
EMP029153,2025-12-09,82.67,Office
EMP020349,2025-08-19,72.22,WFH
EMP020996,2025-08-23,77.23,Office
EMP024763,2025-08-09,78.55,Hybrid
EMP000146,2025-04-14,91.56,Hybrid
EMP005102,2025-06-26,98.12,WFH
EMP004248,2025-05-10,84.22,Office
EMP009579,2025-12-25,86.96,Office
EMP004189,2025-08-01,71.25,Hybrid
EMP031775,2025-05-08,96.95,Office
EMP043548,2025-11-27,81.77,Hybrid
EMP002697,2025-02-24,75.09,WFH
EMP041009,2025-01-22,70.57,WFH
EMP046959,2025-11-01,76.8,Hybrid
EMP019714,2025-03-02,95.75,Hybrid
EMP044550,2025-10-11,76.56,Hybrid
EMP043549,2025-09-16,76.2,Office
EMP030876,2025-12-31,76.44,Hybrid
EMP025351,2025-10-25,86.68,WFH
EMP004642,2025-04-17,81.64,WFH
EMP005560,2025-08-11,91.17,Hybrid
EMP034029,2025-12-08,73.88,Hybrid
EMP049802,2025-01-15,94.5,Hybrid
EMP011632,2025-08-30,88.46,Hybrid
EMP035817,2025-04-07,84.77,Hybrid
EMP002024,2025-06-19,78.44,Hybrid
EMP025657,2025-06-21,83.85,Hybrid
EMP020655,2025-04-16,92.66,WFH
EMP021718,2025-04-24,78.66,WFH
EMP034843,2025-03-23,82.28,Hybrid
EMP032551,2025-02-21,93.34,Office
EMP045203,2025-01-18,96.73,Office
EMP045924,2025-08-06,72.01,Office
EMP035081,2025-06-28,83.73,Hybrid
EMP003475,2025-09-07,75.67,WFH
EMP014172,2025-05-02,110.12199154618345,WFH
EMP003261,2025-04-20,99.52,Office
EMP049110,2025-12-14,71.41,Office
EMP005619,2025-05-30,86.33,Hybrid
EMP045766,2025-04-07,89.57,Office
EMP034119,2025-02-19,81.85,WFH
EMP009286,2025-02-06,80.6,Office
EMP038817,2025-06-15,91.43,Office
EMP008142,2025-10-02,74.73,WFH
EMP028353,2025-09-12,84.15,WFH
EMP044057,2025-10-02,80.97,Hybrid
EMP023708,2025-10-03,91.03,Office
EMP022162,2025-05-13,98.32,Office
EMP001855,2025-01-07,96.13,Hybrid
EMP018651,2025-09-22,95.64,WFH
EMP016945,2025-03-07,89.92,WFH
EMP007547,2025-12-09,84.96,Office
EMP048322,2025-05-09,93.2,Hybrid
EMP007208,2025-03-10,80.56,WFH
EMP029269,2025-01-25,78.66,Office
EMP006487,2025-12-24,70.27,WFH
EMP031223,2025-12-20,75.56,Hybrid
EMP029122,2025-01-09,95.74,WFH
EMP018768,2025-10-12,96.96,WFH
EMP038916,2025-10-29,88.36,Hybrid
EMP010018,2025-08-26,96.17,Office
EMP015095,2025-08-19,82.72,WFH
EMP031237,2025-01-03,96.35,Hybrid
EMP007665,2025-06-04,89.74,Hybrid
EMP029922,2025-08-21,98.5,Office
EMP029846,2025-11-27,90.09,Office
EMP014574,2025-02-26,70.7,WFH
EMP001684,2025-09-03,96.78,WFH
EMP009391,2025-09-30,94.93,Hybrid
EMP033778,2025-02-13,91.01,Office
EMP048589,2025-05-19,83.97,Office
EMP031778,2025-03-09,77.69,Hybrid
EMP042668,2025-08-14,79.73,Office
EMP029112,2025-08-11,80.15,Office
EMP029981,2025-01-13,92.99,Office
EMP035381,2025-10-24,85.37,Hybrid
EMP023809,2025-02-04,72.19,Hybrid
EMP007227,2025-02-07,88.5,Office
EMP022448,2025-05-04,99.21,Office
EMP037110,2025-11-07,97.82,WFH
EMP017927,2025-09-18,79.6,Hybrid
EMP017622,2025-07-15,99.67,WFH
EMP011168,2025-10-26,85.18,Hybrid
EMP005710,2025-10-31,86.39,WFH
EMP013241,2025-06-22,89.0,WFH
EMP035032,2025-01-07,79.36,Office
EMP032147,2025-10-13,83.31,Hybrid
EMP049435,2025-04-05,77.84,Office
EMP007999,2025-12-14,82.92,Office
EMP049084,2025-05-27,81.59,Hybrid
EMP040509,2025-06-01,85.12,Hybrid
EMP010813,2025-01-27,90.37,Hybrid
EMP031102,2025-01-07,96.31,Office
EMP014229,2025-07-04,75.15,WFH
EMP024748,2025-05-24,79.67,WFH
EMP046301,2025-06-24,79.43,Office
EMP029791,2025-07-19,87.27,Hybrid
EMP001883,2025-04-20,80.7,Office
EMP038956,2025-06-18,99.15,Hybrid
EMP018660,2025-04-09,88.35,Office
EMP047421,2025-07-19,91.12,WFH
EMP023259,2025-09-25,95.74,Hybrid
EMP023887,2025-04-23,87.2,WFH
EMP041561,2025-02-24,82.47,Hybrid
EMP031344,2025-10-01,86.48,Office
EMP018408,2025-09-09,79.15,WFH
EMP049619,2025-11-18,93.66,Hybrid
EMP003951,2025-11-22,84.62,Hybrid
EMP003890,2025-04-04,88.55,Office
EMP030411,2025-12-04,72.75,WFH
EMP028969,2025-02-08,70.69,Office
EMP018977,2025-05-11,78.04,WFH
EMP023017,2025-08-09,92.51,Office
EMP009212,2025-01-13,96.12,Office
EMP022743,2025-06-12,87.07,Hybrid
EMP049710,2025-02-02,93.59,WFH
EMP023554,2025-05-15,97.25,WFH
EMP029333,2025-12-09,99.22,Office
EMP013090,2025-10-21,93.21,Office
EMP048335,2025-03-05,91.04,Hybrid
EMP004437,2025-04-25,77.17,Office
EMP017088,2025-01-11,77.42,Office
EMP025429,2025-07-14,93.35,Office
EMP008498,2025-07-31,93.13,Hybrid
EMP028155,2025-07-06,92.35,WFH
EMP026510,2025-10-08,91.94,Hybrid
EMP040405,2025-12-01,86.96,Hybrid
EMP044748,2025-12-24,86.35,WFH
EMP041834,2025-01-28,83.01,Office
EMP034350,2025-10-14,85.93,Hybrid
EMP003958,2025-11-04,89.13,Hybrid
EMP037359,2025-01-24,71.34,Hybrid
EMP014914,2025-11-15,91.19,WFH
EMP009662,2025-06-25,91.1,WFH
EMP009798,2025-07-19,70.63,Hybrid
EMP007532,2025-08-17,72.03,WFH
EMP013826,2025-08-09,74.34,Hybrid
EMP006912,2025-08-04,85.43,WFH
EMP032317,2025-03-22,73.75,WFH
EMP005732,2025-01-09,79.66,Office
EMP017280,2025-11-02,98.75,Hybrid
EMP047559,2025-03-09,74.9,Hybrid
EMP046224,2025-08-29,90.52,Hybrid
EMP044224,2025-06-19,86.81,Hybrid
EMP024417,2025-05-08,85.97,WFH
EMP028001,2025-05-04,88.38,Hybrid
EMP012046,2025-02-19,80.71,Office
EMP036300,2025-04-20,87.05,Office
EMP010667,2025-09-11,97.19,WFH
EMP018246,2025-01-24,74.42,Hybrid
EMP032567,2025-07-06,88.37,Hybrid
EMP027340,2025-02-24,81.02,Office
EMP004853,2025-07-31,98.81,Hybrid
EMP016415,2025-12-20,83.69,Hybrid
EMP014282,2025-08-16,97.08,Office
EMP048539,2025-07-15,94.07,WFH
EMP047156,2025-08-22,98.94,Office
EMP028032,2025-11-12,85.56,Office
EMP016627,2025-05-16,96.44,WFH
EMP023303,2025-05-20,72.46,WFH
EMP045742,2025-02-02,73.57,Office
EMP046692,2025-07-19,76.43,WFH
EMP030113,2025-04-04,70.76,Hybrid
EMP005512,2025-06-08,93.16,Hybrid
EMP038277,2025-07-29,95.45,Office
EMP004669,2025-03-31,97.52,Hybrid
EMP006088,2025-06-04,99.12,WFH
EMP007016,2025-12-19,72.07,Office
EMP031420,2025-04-24,87.55,Office
EMP039431,2025-09-27,94.15,Hybrid
EMP031315,2025-11-22,72.31,Office
EMP011615,2025-02-10,96.71,Hybrid
EMP004004,2025-11-02,99.24,Office
EMP026236,2025-03-24,94.77,WFH
EMP033367,2025-01-29,81.08,Office
EMP032838,2025-04-16,91.04,Office
EMP008140,2025-08-11,98.71,Hybrid
EMP009586,2025-09-29,90.5,Office
EMP003660,2025-10-28,77.4,Office
EMP026226,2025-10-01,72.06,Hybrid
EMP005635,2025-08-27,95.44,WFH
EMP039591,2025-11-03,86.97,Office
EMP003683,2025-03-29,80.28,Office
EMP035452,2025-06-06,93.63,Office
EMP004563,2025-05-12,85.37,WFH
EMP004653,2025-06-06,88.5,WFH
EMP045950,2025-05-28,78.96,Hybrid
EMP021316,2025-03-15,77.42,Hybrid
EMP009503,2025-01-13,97.02,WFH
EMP004714,2025-05-30,83.63,WFH
EMP005414,2025-10-07,87.46,WFH
EMP021985,2025-04-03,89.07,Hybrid
EMP020488,2025-01-11,86.45,WFH
EMP002076,2025-03-20,89.5,Office
EMP033551,2025-08-19,82.75,Office
EMP020191,2025-07-12,91.21,Office
EMP032264,2025-08-31,88.17,Office
EMP042294,2025-11-27,95.11,Hybrid
EMP011910,2025-03-27,77.15,Hybrid
EMP029213,2025-12-24,76.54,WFH
EMP014963,2025-10-12,86.59,Office
EMP015854,2025-05-10,88.6,Hybrid
EMP026236,2025-12-11,91.07,WFH
EMP034823,2025-07-26,98.56,WFH
EMP014376,2025-07-24,97.07,Office
EMP044362,2025-09-16,76.45,Hybrid
EMP045965,2025-09-30,87.59,Hybrid
EMP002110,2025-10-11,80.0,Hybrid
EMP001321,2025-05-01,95.67,WFH
EMP047483,2025-02-06,91.92,Hybrid
EMP015988,2025-05-09,74.05,Hybrid
EMP037186,2025-12-25,87.18,Office
EMP003700,2025-12-27,71.54,Hybrid
EMP049885,2025-10-23,97.47,Hybrid
EMP046437,2025-12-26,88.63,Hybrid
EMP028210,2025-07-11,92.34,Hybrid
EMP039331,2025-01-16,95.93,Hybrid
EMP046416,2025-07-14,70.51,WFH
EMP049128,2025-09-21,83.06,Hybrid
EMP022548,2025-01-28,83.84,Office
EMP022940,2025-05-16,71.04,WFH
EMP014203,2025-12-18,92.94,Office
EMP029221,2025-06-27,96.16,WFH
EMP021763,2025-12-16,76.71,WFH
EMP008797,2025-01-13,71.35,Hybrid
EMP001723,2025-02-20,98.67,Hybrid
EMP043365,2025-01-13,78.53,Office
EMP047305,2025-06-02,98.67,WFH
EMP011675,2025-02-14,96.19,WFH
EMP048416,2025-06-27,76.27,Office
EMP002813,2025-12-05,77.34,Office
EMP042542,2025-01-25,88.7,Hybrid
EMP002279,2025-02-23,72.06,WFH
EMP048223,2025-03-12,93.67,WFH
EMP035119,2025-07-07,78.34,Hybrid
EMP003624,2025-06-05,78.54,Hybrid
EMP006531,2025-08-05,86.61,Office
EMP049867,2025-06-08,99.51,Hybrid
EMP015988,2025-08-09,82.21,Office
EMP000925,2025-12-22,81.51,Office
EMP019547,2025-10-14,91.34,WFH
EMP037298,2025-05-03,88.7,Hybrid
EMP012271,2025-01-08,79.65,Office
EMP018954,2025-01-17,88.28,Hybrid
EMP035584,2025-10-14,72.98,Hybrid
EMP023357,2025-10-19,98.84,Hybrid
EMP004579,2025-04-22,90.09,Hybrid
EMP004463,2025-07-19,79.26,Office
EMP000889,2025-07-24,74.52,Office
EMP022333,2025-04-05,88.06,WFH
EMP019863,2025-09-03,77.04,WFH
EMP019974,2025-09-15,76.88,Office
EMP046411,2025-05-31,79.07,WFH
EMP001724,2025-06-20,72.61,WFH
EMP028367,2025-09-02,71.84,WFH
EMP023411,2025-12-20,91.18,WFH
EMP008603,2025-04-06,98.58,Office
EMP018615,2025-12-09,97.52,WFH
EMP044155,2025-09-08,85.96,Hybrid
EMP018445,2025-09-03,98.56,Office
EMP002614,2025-12-18,78.78,Hybrid
EMP042773,2025-03-13,74.67,WFH
EMP023083,2025-07-20,79.69,Office
EMP014277,2025-05-11,93.37,WFH
EMP015981,2025-08-05,94.94,Hybrid
EMP044867,2025-04-27,98.02,Office
EMP000678,2025-06-20,79.57,Hybrid
EMP011103,2025-02-11,83.82,Office
EMP040499,2025-08-04,94.62,Hybrid
EMP043212,2025-04-23,84.97,Hybrid
EMP003005,2025-02-19,71.81,WFH
EMP048171,2025-06-23,76.18,Office
EMP008987,2025-05-05,73.54,WFH
EMP033497,2025-11-01,72.19,Hybrid
EMP026270,2025-11-14,92.67,WFH
EMP014174,2025-10-31,86.45,Hybrid
EMP047610,2025-10-31,73.27,Hybrid
EMP021119,2025-09-13,76.54,WFH
EMP032959,2025-10-30,80.58,WFH
EMP014090,2025-02-15,70.17,Hybrid
EMP042957,2025-03-23,87.34,WFH
EMP043068,2025-08-28,97.54,Office
EMP020251,2025-07-03,77.02,Office
EMP026066,2025-12-02,80.68,Hybrid
EMP013691,2025-11-24,74.31,Hybrid
EMP013741,2025-01-12,91.81,WFH
EMP043070,2025-09-08,72.68,Hybrid
EMP038808,2025-06-06,86.37,WFH
EMP039214,2025-11-20,89.21,Hybrid
EMP041598,2025-09-19,85.44,WFH
EMP004046,2025-10-04,84.24,Office
EMP005625,2025-05-14,83.06,Office
EMP020543,2025-05-23,85.13,WFH
EMP043780,2025-12-13,98.51,Hybrid
EMP020496,2025-06-06,83.51,WFH
EMP039603,2025-06-06,75.84,Hybrid
EMP009034,2025-03-28,99.4,Office
EMP021605,2025-12-11,90.05,WFH
EMP020443,2025-01-03,73.97,Hybrid
EMP003248,2025-07-10,70.57,Hybrid
EMP024469,2025-01-20,87.5,Hybrid
EMP040749,2025-12-12,87.28,WFH
EMP025475,2025-05-31,87.99,Office
EMP005587,2025-08-01,71.24,Hybrid
EMP007941,2025-07-22,72.02,WFH
EMP018607,2025-05-02,86.32,WFH
EMP042218,2025-07-02,94.71,WFH
EMP040748,2025-12-08,85.61,WFH
EMP034283,2025-07-26,98.67,WFH
EMP045507,2025-11-28,88.03,Office
EMP002884,2025-10-26,84.56,Hybrid
EMP036595,2025-12-17,91.98,Office
EMP030496,2025-02-21,94.1,WFH
EMP012568,2025-01-02,99.91,Hybrid
EMP004340,2025-07-28,98.96,WFH
EMP033443,2025-05-08,81.11,Office
EMP022674,2025-01-16,72.41,WFH
EMP015427,2025-12-26,76.94,WFH
EMP016487,2025-02-09,71.01,Office
EMP010550,2025-10-01,84.38,Office
EMP003994,2025-10-20,80.02,Hybrid
EMP012220,2025-11-15,78.64,Hybrid
EMP003709,2025-11-05,89.19,Office
EMP028789,2025-02-22,90.76,WFH
EMP001496,2025-10-05,78.12,Office
EMP029435,2025-02-14,71.7,Office
EMP036161,2025-08-14,90.73,Office
EMP044467,2025-09-18,90.78,Office
EMP007538,2025-12-04,99.19,Office
EMP035554,2025-09-22,98.76,Hybrid
EMP022204,2025-10-20,94.49,Office
EMP005589,2025-06-20,83.36,WFH
EMP028309,2025-06-05,74.15,Office
EMP037571,2025-12-06,93.97,WFH
EMP015212,2025-10-21,74.68,Office
EMP037660,2025-10-26,95.53,Hybrid
EMP045529,2025-12-28,87.66,Hybrid
EMP003526,2025-10-22,76.9,Office
EMP019902,2025-06-04,89.5,Office
EMP004778,2025-09-14,70.16,Office
EMP004190,2025-10-12,96.56,Hybrid
EMP045792,2025-09-11,70.2,Office
EMP023318,2025-02-18,93.22,WFH
EMP031502,2025-11-07,81.92,Office
EMP018298,2025-07-08,82.59,Office
EMP010650,2025-09-20,92.79,WFH
EMP023720,2025-05-04,76.38,WFH
EMP046646,2025-10-26,76.6,Hybrid
EMP001151,2025-02-18,72.85,WFH
EMP014302,2025-05-07,93.66,WFH
EMP028435,2025-11-03,92.57,WFH
EMP036906,2025-03-04,91.65,Hybrid
EMP020521,2025-07-25,78.07,Office
EMP001511,2025-10-13,92.6,WFH
EMP028547,2025-11-16,88.51,Hybrid
EMP013983,2025-07-03,88.78,Hybrid
EMP003916,2025-11-22,93.76,Office
EMP014735,2025-08-20,75.15,Hybrid
EMP022710,2025-05-16,70.64,Hybrid
EMP019637,2025-07-07,92.64,Hybrid
EMP032685,2025-02-19,85.01,Hybrid
EMP010958,2025-07-08,88.05,Office
EMP036707,2025-02-08,96.44,Hybrid
EMP033842,2025-07-24,90.79,Office
EMP034961,2025-03-23,95.0,Office
EMP040976,2025-06-03,85.27,WFH
EMP031829,2025-02-23,92.56,WFH
EMP040152,2025-03-23,87.35,Hybrid
EMP028130,2025-04-30,91.28,Office
EMP037940,2025-06-23,83.12,WFH
EMP008299,2025-10-31,83.49,Hybrid
EMP006481,2025-12-23,74.23,Office
EMP027545,2025-09-29,78.32,Hybrid
EMP045427,2025-07-25,79.02,Office
EMP002858,2025-06-23,92.95,WFH
EMP004350,2025-04-03,97.59,Hybrid
EMP001429,2025-02-27,89.0,Hybrid
EMP039492,2025-04-06,93.98,Office
EMP046779,2025-05-25,99.6,WFH
EMP023164,2025-08-26,92.61,WFH
EMP027678,2025-11-26,82.66,WFH
EMP030905,2025-06-14,90.69,Office
EMP015719,2025-04-01,83.01,Office
EMP014810,2025-06-09,83.04,Office
EMP013273,2025-04-11,80.0,WFH
EMP011829,2025-07-10,75.78,Office
EMP044432,2025-05-04,85.45,Office
EMP007857,2025-03-07,88.4,WFH
EMP011224,2025-12-08,70.56,WFH
EMP039414,2025-07-14,86.86,Office
EMP035690,2025-12-03,86.6,Office
EMP008167,2025-08-12,80.86,Office
EMP012638,2025-05-06,90.48,Office
EMP046535,2025-10-10,82.01,WFH
EMP000879,2025-01-17,71.01,Hybrid
EMP010705,2025-04-28,95.2,Hybrid
EMP008503,2025-07-11,86.68,WFH
EMP015267,2025-04-27,81.55,WFH
EMP048069,2025-04-27,98.65,Office
EMP034090,2025-02-26,79.29,Hybrid
EMP044357,2025-01-18,88.72,Office
EMP020760,2025-02-14,93.78,Office
EMP015047,2025-03-08,91.26,WFH
EMP025271,2025-03-23,73.66,Hybrid
EMP010807,2025-04-06,77.15,Office
EMP041231,2025-01-25,88.23,Office
EMP037989,2025-02-04,96.68,Office
EMP035893,2025-03-07,93.76,WFH
EMP029805,2025-07-12,99.33,Office
EMP029513,2025-08-04,78.24,WFH
EMP040955,2025-07-21,91.06,Office
EMP005100,2025-05-25,88.55,Hybrid
EMP030312,2025-04-28,77.1,Office
EMP008553,2025-08-25,72.29,Hybrid
EMP011628,2025-01-19,82.81,WFH
EMP025310,2025-12-26,93.99,Hybrid
EMP012448,2025-05-05,87.64,Hybrid
EMP038696,2025-05-29,84.58,Hybrid
EMP045757,2025-12-20,84.52,Hybrid
EMP001351,2025-02-10,73.2,Office
EMP012277,2025-04-26,99.69,Hybrid
EMP011740,2025-06-18,98.65,Hybrid
EMP021303,2025-05-10,87.72,WFH
EMP038499,2025-08-21,87.89,WFH
EMP012385,2025-05-31,95.39,WFH
EMP033095,2025-12-22,95.23,WFH
EMP002121,2025-10-28,84.3,Hybrid
EMP000994,2025-12-12,91.89,Hybrid
EMP021760,2025-04-21,98.07,Office
EMP018151,2025-04-20,89.07,WFH
EMP045389,2025-05-21,77.74,WFH
EMP025757,2025-07-15,86.76,Office
EMP048547,2025-03-11,79.58,Office
EMP031513,2025-12-09,84.2,WFH
EMP035550,2025-12-27,79.14,WFH
EMP039788,2025-10-26,81.04,Hybrid
EMP035674,2025-03-08,84.39,Office
EMP008291,2025-08-31,74.32,Hybrid
EMP048029,2025-03-29,76.61,Office
EMP016628,2025-08-09,86.58,WFH
EMP007939,2025-07-25,81.9,Hybrid
EMP038263,2025-03-19,93.36,WFH
EMP002710,2025-05-01,88.96,WFH
EMP027630,2025-11-06,78.16,WFH
EMP045423,2025-10-18,99.53,Office
EMP049138,2025-12-21,87.71,WFH
EMP044187,2025-02-06,78.53,Office
EMP024086,2025-10-18,80.47,Hybrid
EMP046538,2025-05-30,95.76,Office
EMP040564,2025-06-23,99.27,Office
EMP030833,2025-02-05,93.35,WFH
EMP023473,2025-08-19,91.91,Office
EMP048851,2025-07-22,80.04,WFH
EMP040972,2025-04-18,84.08,Office
EMP020763,2025-11-11,96.06,WFH
EMP009508,2025-05-24,89.93,WFH
EMP009579,2025-08-12,75.54,Hybrid
EMP006712,2025-07-02,95.21,Office
EMP015980,2025-11-20,70.98,Office
EMP015050,2025-11-24,70.96,Hybrid
EMP024998,2025-05-29,72.04,Office
EMP040831,2025-12-24,91.24,WFH
EMP015834,2025-08-21,70.2,Office
EMP020186,2025-03-26,99.59,WFH
EMP021747,2025-04-15,82.76,WFH
EMP021858,2025-10-28,75.79,Hybrid
EMP009604,2025-07-15,77.63,Hybrid
EMP011442,2025-11-20,89.08,Office
EMP004571,2025-05-30,84.88,WFH
EMP032317,2025-12-10,86.07,Office
EMP018468,2025-03-25,70.43,WFH
EMP012846,2025-03-15,90.77,Hybrid
EMP044639,2025-08-30,87.16,Office
EMP042311,2025-12-16,82.71,Hybrid
EMP026944,2025-04-21,95.86,Hybrid
EMP004834,2025-07-20,98.3,WFH
EMP039570,2025-02-19,88.32,WFH
EMP003341,2025-08-30,79.55,WFH
EMP043533,2025-02-23,79.48,Office
EMP012313,2025-01-06,71.31,Office
EMP036613,2025-08-26,97.12,WFH
EMP000640,2025-09-14,80.66,Hybrid
EMP044189,2025-11-12,75.08,Office
EMP015212,2025-02-12,87.25,WFH
EMP013497,2025-02-05,76.34,WFH
EMP028846,2025-11-14,82.05,Hybrid
EMP040920,2025-06-02,76.39,WFH
EMP030090,2025-11-14,92.47,WFH
EMP041146,2025-12-05,72.13,Office
EMP038169,2025-05-08,93.39,Office
EMP029673,2025-12-04,79.72,Hybrid
EMP015946,2025-11-13,83.75,Office
EMP017703,2025-01-05,90.89,WFH
EMP008720,2025-09-14,73.27,WFH
EMP036028,2025-09-11,85.67,WFH
EMP036252,2025-01-28,76.47,Office
EMP019404,2025-03-22,82.12,WFH
EMP026810,2025-08-25,89.34,Office
EMP042528,2025-04-08,73.54,Hybrid
EMP025151,2025-04-27,91.18,WFH
EMP010227,2025-10-21,77.8,WFH
EMP046941,2025-12-06,95.07,Hybrid
EMP011539,2025-01-25,89.4,Hybrid
EMP037173,2025-01-12,79.01,Hybrid
EMP042173,2025-01-05,77.37,WFH
EMP038706,2025-07-22,98.85,Office
EMP034203,2025-05-16,94.3,Hybrid
EMP008730,2025-04-19,82.01,Hybrid
EMP023939,2025-03-02,81.6,WFH
EMP037722,2025-05-29,78.19,Office
EMP009767,2025-10-14,72.03,Office
EMP008385,2025-04-17,78.68,WFH
EMP025763,2025-09-06,80.7,Hybrid
EMP028725,2025-03-19,86.46,WFH
EMP025051,2025-12-20,83.77,Hybrid
EMP020654,2025-10-16,71.92,Hybrid
EMP013508,2025-10-15,76.36,WFH
EMP007379,2025-05-07,81.46,Office
EMP042774,2025-07-24,77.61,Office
EMP045756,2025-08-19,78.37,Hybrid
EMP035206,2025-06-13,70.59,WFH
EMP011572,2025-05-15,75.31,WFH
EMP037321,2025-05-28,95.59,WFH
EMP029187,2025-09-04,91.93,WFH
EMP048854,2025-06-10,94.0,Office
EMP030191,2025-07-06,75.98,Office
EMP023581,2025-05-08,86.21,Hybrid
EMP036523,2025-02-17,70.11,Office
EMP006266,2025-01-01,76.3,WFH
EMP044490,2025-04-29,91.75,Hybrid
EMP049311,2025-03-07,93.01,WFH
EMP006742,2025-01-28,84.85,Office
EMP001838,2025-05-29,94.41,Office
EMP017410,2025-02-01,78.74,WFH
EMP017043,2025-09-15,90.92,Office
EMP017062,2025-10-02,80.07,Hybrid
EMP028987,2025-05-02,88.5,Hybrid
EMP020206,2025-04-07,93.94,Hybrid
